,千葉佐倉市海隣寺町,35.720,140.223
,千葉稲毛区園生町,35.651,140.126
,千葉緑区おゆみ野,35.559,140.176
,千葉美浜区真砂,35.643,140.061
,千葉美浜区稲毛海岸,35.631,140.079
,千葉花見川区花島町,35.679,140.096
,千葉若葉区小倉台,35.631,140.173
,半田市東洋町,34.891,136.939
,南あわじ市北阿万,34.229,134.734
,南あわじ市市,34.288,134.769
,南あわじ市広田,34.322,134.831
,南あわじ市湊,34.303,134.740
,南さつま市加世田川畑,31.412,130.321
,南さつま市坊津町久志,31.307,130.226
,南さつま市大浦町,31.375,130.226
,南さつま市笠沙町片浦,31.400,130.189
,南さつま市金峰町尾下,31.450,130.336
,南アルプス市寺部,35.595,138.492
,南アルプス市小笠原,35.595,138.462
,南アルプス市榎原,35.648,138.480
,南アルプス市芦安芦倉,35.629,138.380
,南アルプス市野牛島,35.653,138.480
,南アルプス市飯野,35.629,138.462
,南アルプス市鮎沢,35.581,138.468
,南三陸町歌津,38.711,141.523
,南丹市八木町八木,35.069,135.533
,南丹市園部町小桜町,35.107,135.469
,南丹市日吉町保野田,35.164,135.501
,南丹市美山町島,35.266,135.550
,南九州市川辺町平山,31.387,130.395
,南九州市知覧町郡,31.375,130.439
,南九州市頴娃町牧之内,31.242,130.491
,南伊勢町五ヶ所浦,34.351,136.705
,南伊勢町神前浦,34.276,136.498
,南伊豆町下賀茂,34.639,138.856
,南伊豆町入間,34.634,138.815
,南会津町古町,37.167,139.529
,南会津町山口,37.213,139.542
,南会津町松戸原,37.091,139.534
,南会津町滝原,37.069,139.681
,南会津町界,37.259,139.542
,南国市オオソネ,33.559,133.642
,南城市佐敷,26.159,127.790
,南城市佐敷字佐敷,26.159,127.790
,南城市佐敷字新里,26.147,127.765
,南城市大里仲間,26.159,127.740
,南城市玉城富里,26.136,127.765
,南城市知念久手堅,26.159,127.828
,南大東村役場,25.830,131.242
,南大隅町佐多伊座敷,31.086,130.701
,南大隅町根占,31.223,130.767
,南富良野町役場,43.127,142.566
,南小国町赤馬場,33.077,131.072
,南山城村北大河原,34.770,135.991
,南島原市加津佐町,32.605,130.167
,南島原市北有馬町,32.636,130.248
,南島原市南有馬町,32.611,130.248
,南島原市口之津町,32.592,130.182
,南島原市布津町,32.673,130.351
,南島原市有家町,32.648,130.299
,南島原市深江町,32.698,130.351
,南島原市西有家町,32.642,130.292
,南幌町栄町,43.026,141.660
,南房総市久枝,35.097,139.846
,南房総市千倉町瀬戸,34.975,139.955
,南房総市和田町,35.042,140.020
,南房総市富浦町青木,35.042,139.840
,南房総市岩糸,35.021,139.961
,南房総市白浜町白浜,34.907,139.899
,南房総市谷向,35.025,139.893
,南木曽町役場,35.603,137.608
,南木曽町読書小学校,35.607,137.611
,南相木村見上,36.030,138.544
,南相馬市原町区本町,37.629,140.961
,南相馬市原町区高見町,37.629,140.986
,南相馬市小高区,37.553,140.993
,南相馬市鹿島区西町,37.690,140.967
,南砺市上平細島,36.397,136.897
,南砺市下梨,36.431,136.950
,南砺市井波,36.550,136.974
,南砺市利賀村上百瀬,36.440,137.032
,南砺市城端,36.497,136.903
,南砺市苗島,36.576,136.919
,南砺市荒木,36.546,136.887
,南砺市蛇喰,36.528,136.930
,南種子町中之上,30.394,130.900
,南種子町西之,30.335,130.889
,南箕輪村役場,35.866,137.974
,南越前町今庄,35.774,136.200
,南越前町東大道,35.835,136.195
,南越前町河野,35.824,136.067
,南足柄市関本,35.319,139.099
,南関町関町,33.040,130.542
,南阿蘇村吉田,32.804,131.079
,南阿蘇村河陰,32.804,131.028
,南阿蘇村河陽,32.822,131.013
,南陽市三間通,38.040,140.149
,南風原町兼城,26.182,127.727
,南魚沼市塩沢小学校,37.035,138.848
,南魚沼市塩沢庁舎,37.039,138.848
,南魚沼市浦佐,37.152,138.928
,占冠村中央,42.943,142.403
,印西市大森,35.831,140.146
,印西市笠神,35.817,140.199
,印西市美瀬,35.778,140.205
,厚岸町真栄,43.008,144.857
,厚木市下津古久,35.403,139.352
,厚木市中町,35.441,139.361
,厚木市寿町,35.444,139.361
,厚沢部町新町,41.892,140.225
,厚沢部町木間内,41.910,140.376
,厚真町京町,42.685,141.887
,原村役場,35.957,138.215
,双葉町両竹,37.457,141.025
,取手市井野,35.908,140.070
,取手市寺田,35.910,140.049
,取手市藤代,35.920,140.111
,古平町浜町,43.220,140.641
,古殿町松川新桑原,37.087,140.555
,只見町只見,37.340,139.318
,只見町黒谷,37.294,139.363
,可児市兼山,35.455,137.093
,可児市広見,35.424,137.060
,各務原市川島河田町,35.360,136.829
,各務原市那加桜町,35.396,136.848
,合志市御代志,32.872,130.741
,合志市竹迫,32.866,130.785
,吉備中央町下加茂,34.840,133.816
,吉備中央町豊野,34.845,133.694
,吉富町広津,33.586,131.175
,吉岡町下野田,36.445,139.009
,吉川市きよみ野,35.896,139.855
,吉川市吉川,35.891,139.840
,吉田町住吉,34.760,138.250
,吉見町下細谷,36.040,139.452
,吉賀町六日市,34.344,131.933
,吉賀町柿木村柿木,34.437,131.866
,吉野ヶ里町三田川,33.301,130.395
,吉野ヶ里町東脊振,33.332,130.395
,吉野川市山川町,34.032,134.233
,吉野川市川島町,34.038,134.304
,吉野川市美郷,34.006,134.265
,吉野町上市,34.394,135.855
,名取市増田,38.162,140.890
,名古屋中区市役所,35.179,136.906
,名古屋中区県庁,35.176,136.903
,名古屋中川区東春田,35.138,136.818
,名古屋中村区大宮町,35.163,136.864
,名古屋北区萩野通,35.206,136.911
,名古屋南区鳴尾,35.072,136.933
,名古屋名東区名東本町,35.158,136.988
,名古屋天白区島田,35.120,136.975
,名古屋守山区下志段味,35.233,137.021
,名古屋守山区西新,35.195,136.966
,名古屋昭和区阿由知通,35.147,136.933
,名古屋東区筒井,35.174,136.925
,名古屋港区善進本町,35.099,136.856
,名古屋港区春田野,35.108,136.812
,名古屋港区金城ふ頭,35.052,136.853
,名古屋熱田区一番,35.118,136.897
,名古屋瑞穂区塩入町,35.113,136.919
,名古屋緑区有松町,35.059,136.972
,名古屋西区八筋町,35.217,136.881
,名寄市西５条,44.326,142.453
,名寄市風連町,44.261,142.415
,名張市鴻之台,34.618,136.108
,名護市港,26.581,127.979
,向日市寺戸町,34.947,135.696
,君津市久保,35.328,139.902
,君津市久留里市場,35.297,140.076
,吹田市内本町,34.755,135.521
,呉市下蒲刈町,34.165,132.686
,呉市二河町,34.234,132.564
,呉市安浦町,34.261,132.743
,呉市川尻町,34.213,132.698
,呉市広,34.213,132.615
,呉市焼山,34.277,132.557
,呉市蒲刈町,34.176,132.731
,呉市豊浜町,34.154,132.801
,呉市豊町,34.160,132.859
,呉市郷原町,34.277,132.653
,呉市音戸町,34.165,132.538
,周南市富田,34.058,131.749
,周南市岐山通り,34.040,131.815
,周南市桜馬場通り,34.040,131.808
,周南市熊毛中央町,34.034,131.969
,周南市鹿野上,34.220,131.815
,周防大島町久賀,33.934,132.256
,周防大島町小松,33.916,132.197
,周防大島町平野,33.897,132.352
,周防大島町東和総合支所,33.891,132.352
,周防大島町西安下庄,33.884,132.278
,和光市広沢,35.780,139.605
,和寒町西町,43.985,142.415
,和木町和木,34.189,132.220
,和束町釜塚,34.795,135.903
,和歌山印南町印南,33.814,135.220
,和歌山市一番丁,34.228,135.169
,和歌山広川町広,34.030,135.174
,和歌山日高町高家,33.920,135.142
,和歌山美浜町和田,33.890,135.133
,和気町尺所,34.781,134.162
,和気町矢田,34.829,134.098
,和水町板楠,33.046,130.623
,和水町江田,32.959,130.601
,和泊町和泊,27.391,128.659
,唐津市七山,33.425,130.115
,唐津市北波多,33.357,129.946
,唐津市厳木町,33.301,130.064
,唐津市呼子,33.524,129.887
,唐津市浜玉,33.431,130.042
,唐津市相知,33.332,130.012
,唐津市竹木場,33.406,129.917
,唐津市肥前,33.425,129.814
,唐津市鎮西町,33.512,129.873
,善通寺市文京町,34.208,133.790
,喜多方市塩川町,37.589,139.887
,喜多方市山都町,37.634,139.772
,喜多方市御清水,37.639,139.874
,喜多方市松山町,37.639,139.861
,喜多方市熱塩加納町,37.705,139.874
,喜多方市高郷町,37.594,139.759
,喜界町湾,28.287,129.939
,喜茂別町喜茂別,42.759,140.943
,喬木村役場,35.503,137.874
,嘉島町上島,32.723,130.755
,嘉手納町嘉手納,26.353,127.752
,嘉麻市上山田,33.543,130.763
,嘉麻市上臼井,33.543,130.711
,嘉麻市大隈町,33.530,130.741
,嘉麻市岩崎,33.580,130.719
,四万十市古津賀,32.975,132.955
,四万十市西土佐江川崎,33.161,132.788
,四万十町十川,33.225,132.853
,四万十町大正,33.188,132.975
,四万十町琴平町,33.198,133.135
,四国中央市三島宮川,33.963,133.552
,四国中央市中曽根町,33.958,133.552
,四国中央市土居町,33.931,133.418
,四国中央市新宮町,33.926,133.642
,四国中央市金生町,33.979,133.578
,四日市市新浜町,34.966,136.636
,四日市市楠町北五味塚,34.909,136.628
,四日市市諏訪町,34.961,136.625
,四條畷市中野,34.738,135.635
,四街道市鹿渡,35.667,140.167
,国分寺市本多,35.704,139.481
,国富町本庄,31.978,131.322
,国東市国見町伊美,33.661,131.594
,国東市安岐町,33.450,131.690
,国東市武蔵町,33.487,131.719
,国東市田深,33.549,131.734
,国立市富士見台,35.682,139.440
,国見町藤田,37.863,140.552
,国頭村辺土名,26.729,128.168
,土佐市蓮池,33.480,133.418
,土佐清水市天神町,32.779,132.955
,土佐清水市松尾,32.731,132.975
,土佐町土居,33.719,133.533
,土岐市泉町,35.385,137.214
,土岐市肥田,35.360,137.195
,土庄町大部,34.521,134.284
,土浦市田中,36.091,140.187
,土浦市藤沢,36.134,140.158
,坂出市久米町,34.298,133.861
,坂城町坂城,36.460,138.180
,坂戸市千代田,35.956,139.402
,坂東市山,36.120,139.884
,坂東市役所,36.047,139.887
,坂東市馬立,36.069,139.908
,坂町役場,34.319,132.512
,坂祝町取組,35.424,136.986
,垂井町役場,35.367,136.528
,垂水市田神,31.487,130.697
,城里町小勝,36.452,140.271
,城里町徳蔵,36.448,140.253
,城里町石塚,36.474,140.377
,城里町阿波山,36.508,140.367
,城陽市寺田,34.851,135.778
,基山町宮浦,33.406,130.520
,埼玉三芳町藤久保,35.826,139.525
,埼玉神川町下阿久原,36.151,139.054
,埼玉神川町植竹,36.216,139.102
,埼玉美里町木部,36.177,139.181
,塙町塙,36.954,140.409
,塩尻市広丘高出,36.117,137.950
,塩尻市木曽平沢,35.977,137.832
,塩尻市楢川保育園,35.967,137.826
,塩竈市旭町,38.304,141.018
,塩谷町玉生,36.772,139.850
,境港市上道町,35.525,133.231
,境町旭町,36.108,139.793
,増毛町岩尾,43.736,141.371
,増毛町見晴町,43.810,141.534
,士別市東３条,44.151,142.403
,士幌町士幌,43.127,143.246
,壬生町通町,36.419,139.804
,壮瞥町滝之町,42.519,140.892
,壱岐市勝本町,33.835,129.689
,壱岐市石田町,33.729,129.755
,壱岐市芦辺町芦辺,33.785,129.762
,壱岐市郷ノ浦町,33.735,129.689
,売木村役場,35.267,137.710
,外ヶ浜町三厩,41.184,140.434
,外ヶ浜町平舘,41.140,140.636
,外ヶ浜町蟹田,41.030,140.629
,多久市北多久町,33.270,130.108
,多可町中区,35.049,134.924
,多可町八千代区,35.004,134.908
,多可町加美区,35.101,134.901
,多度津町栄町,34.250,133.758
,多摩市関戸,35.636,139.446
,多摩市鶴牧,35.619,139.416
,多気町朝柄,34.460,136.460
,多気町相可,34.494,136.545
,多治見市三笠町,35.326,137.126
,多治見市笠原町,35.297,137.159
,多良木町上球磨消防署,32.238,130.925
,多良間村仲筋,24.665,124.707
,多賀城市中央,38.284,141.005
,多賀町多賀,35.220,136.292
,大仙市刈和野,39.534,140.369
,大仙市北長野,39.528,140.542
,大仙市協和境唐松岳,39.589,140.318
,大仙市協和境野田,39.600,140.318
,大仙市南外,39.434,140.362
,大仙市大曲花園町,39.440,140.477
,大仙市太田町太田,39.501,140.600
,大仙市神宮寺,39.478,140.427
,大仙市高梨,39.445,140.506
,大任町大行事,33.593,130.851
,大刀洗町冨多,33.357,130.623
,大分市佐賀関,33.232,131.874
,大分市新春日町,33.214,131.594
,大分市舞鶴町,33.220,131.616
,大分市野津原,33.145,131.528
,大口町下小口,35.331,136.908
,大台町佐原,34.392,136.407
,大台町江馬,34.360,136.336
,大和市下鶴間,35.485,139.458
,大和村思勝,28.326,129.399
,大和町吉岡,38.436,140.884
,大和郡山市北郡山町,34.648,135.780
,大和高田市大中,34.512,135.735
,大和高田市野口,34.514,135.719
,大垣市上石津町,35.281,136.473
,大垣市丸の内,35.356,136.614
,大垣市墨俣町,35.356,136.683
,大多喜町大多喜,35.283,140.243
,大子町池田,36.772,140.358
,大宜味村大兼久,26.695,128.117
,大山崎町円明寺,34.900,135.687
,大山町御来屋,35.493,133.495
,大山町末長,35.467,133.462
,大山町赤坂,35.509,133.584
,大崎上島町中野,34.224,132.891
,大崎上島町木江,34.213,132.910
,大崎上島町東野,34.250,132.917
,大崎市三本木,38.507,140.935
,大崎市古川北町,38.568,140.967
,大崎市岩出山,38.645,140.878
,大崎市松山,38.502,141.057
,大崎市田尻,38.589,141.057
,大崎市鳴子,38.741,140.724
,大崎市鹿島台,38.467,141.095
,大崎町仮宿,31.425,131.006
,大川市酒見,33.189,130.380
,大川村小松,33.767,133.469
,大府市中央町,35.009,136.964
,大月市役所,35.610,138.943
,大月市御太刀,35.612,138.946
,大月町弘見,32.837,132.705
,大木町八町牟田,33.189,130.439
,大村市玖島,32.878,129.954
,大東市新町,34.700,135.623
,大桑村長野,35.682,137.663
,大槌町小鎚,39.346,141.907
,大江町左沢,38.370,140.206
,大河原町新南,38.035,140.731
,大治町馬島,35.172,136.820
,大泉町日の出,36.249,139.405
,大洗町磯浜町,36.307,140.573
,大津市南郷,34.941,135.907
,大津市国分,34.970,135.896
,大津市木戸消防分団,35.199,135.919
,大津市真野,35.128,135.916
,大津町大津,32.860,130.866
,大津町引水,32.853,130.873
,大洲市大洲,33.490,132.544
,大洲市河辺町,33.469,132.737
,大洲市肱川町,33.437,132.686
,大洲市長浜,33.593,132.477
,大潟村中央,40.003,139.957
,大熊町下野上,37.396,140.980
,大熊町野上,37.396,140.961
,大牟田市昭和町,32.996,130.446
,大牟田市有明町,33.009,130.454
,大玉村玉井,37.523,140.373
,大田原市本町,36.868,140.015
,大田原市湯津上,36.816,140.102
,大田市仁摩町仁万,35.127,132.403
,大田市大田町,35.174,132.499
,大田市温泉津町小浜,35.068,132.358
,大町市八坂,36.489,137.909
,大町市大町図書館,36.497,137.853
,大町市美麻,36.594,137.897
,大町町大町,33.195,130.115
,大石田町緑町,38.584,140.373
,大磯町月京,35.309,139.275
,大空町女満別西３条,43.874,144.177
,大空町東藻琴,43.800,144.303
,大竹市小方,34.226,132.220
,大網白里市大網,35.521,140.320
,大船渡市盛町,39.076,141.709
,大蔵村清水,38.695,140.232
,大蔵村肘折,38.599,140.162
,大衡村大衡,38.457,140.878
,大豊町川口,33.751,133.655
,大豊町高須,33.745,133.668
,大豊町黒石,33.767,133.732
,大郷町粕川,38.411,141.005
,大野城市曙町,33.518,130.476
,大野市天神町,35.972,136.485
,大野市朝日,35.895,136.667
,大野市貝皿,35.899,136.667
,大野町大野,35.469,136.628
,大間町大間,41.521,140.903
,大阪住之江区御崎,34.606,135.476
,大阪住吉区遠里小野,34.599,135.498
,大阪北区茶屋町,34.706,135.498
,大阪和泉市府中町,34.480,135.421
,大阪城東区放出西,34.693,135.553
,大阪堺市北区新金岡町,34.563,135.517
,大阪堺市南区桃山台,34.484,135.489
,大阪堺市堺区大浜南町,34.571,135.458
,大阪堺市堺区山本町,34.588,135.471
,大阪堺市堺区市役所,34.571,135.483
,大阪堺市東区日置荘原寺町,34.537,135.535
,大阪堺市美原区黒山,34.535,135.562
,大阪堺市西区鳳東町,34.533,135.464
,大阪大正区泉尾,34.659,135.476
,大阪天王寺区上本町,34.657,135.519
,大阪太子町山田,34.516,135.646
,大阪岬町深日,34.315,135.142
,大阪平野区平野南,34.618,135.558
,大阪旭区大宮,34.719,135.544
,大阪東住吉区杭全,34.633,135.542
,大阪東成区東中本,34.678,135.544
,大阪東淀川区北江口,34.757,135.542
,大阪東淀川区柴島,34.723,135.510
,大阪此花区春日出北,34.682,135.451
,大阪浪速区元町,34.661,135.494
,大阪淀川区木川東,34.725,135.492
,大阪港区築港,34.655,135.433
,大阪狭山市狭山,34.503,135.555
,大阪生野区舎利寺,34.648,135.539
,大阪福島区福島,34.691,135.483
,大阪西区九条南,34.668,135.473
,大阪西成区岸里,34.635,135.494
,大阪西淀川区千舟,34.710,135.453
,大阪都島区都島本通,34.704,135.526
,大阪阿倍野区松崎町,34.636,135.517
,大阪鶴見区横堤,34.702,135.573
,大館市中城,40.257,140.564
,大館市早口,40.251,140.448
,大館市桜町,40.251,140.564
,大館市比内町扇田,40.202,140.586
,大鰐町大鰐,40.500,140.571
,大鹿村大河原,35.566,138.032
,天城町平土野,27.813,128.898
,天塩町川口,44.861,141.748
,天川村沢谷,34.241,135.853
,天栄村下松本,37.248,140.245
,天栄村湯本支所,37.264,140.021
,天理市川原城町,34.595,135.837
,天童市老野森,38.350,140.379
,天草市五和町,32.493,130.182
,天草市倉岳町,32.394,130.336
,天草市天草町,32.363,129.998
,天草市御所浦町,32.325,130.336
,天草市新和町,32.344,130.182
,天草市有明町,32.493,130.314
,天草市本渡町本渡,32.437,130.182
,天草市栖本町,32.406,130.270
,天草市河浦町,32.313,130.079
,天龍村天龍小学校,35.267,137.856
,天龍村平岡,35.262,137.850
,天龍村清水,35.276,137.856
,太地町太地暖海公園,33.594,135.944
,太地町役場,33.594,135.948
,太宰府市観世音寺,33.493,130.520
,太田市大原町,36.348,139.296
,太田市新田金井町,36.292,139.296
,太田市浜町,36.285,139.374
,太田市粕川町,36.255,139.301
,太田市西本町,36.285,139.360
,奄美市住用町西仲間,28.229,129.410
,奄美市名瀬幸町,28.346,129.509
,奄美市笠利町里,28.414,129.686
,奈井江町奈井江,43.386,141.887
,奈半利町役場,33.411,134.021
,奈義町豊沢,35.105,134.182
,奈良川上村迫,34.337,135.953
,奈良川西町結崎,34.582,135.773
,奈良市二条大路南,34.684,135.805
,奈良市月ヶ瀬尾山,34.701,136.044
,奈良市都祁白石町,34.603,135.955
,奥出雲町三成,35.180,133.000
,奥出雲町横田,35.158,133.097
,奥多摩町氷川,35.802,139.090
,奥尻町奥尻,42.141,139.520
,奥州市前沢,39.046,141.121
,奥州市前沢区,39.046,141.121
,奥州市水沢佐倉河,39.142,141.152
,奥州市水沢区佐倉河,39.142,141.152
,奥州市江刺,39.188,141.172
,奥州市江刺区,39.188,141.172
,奥州市胆沢,39.112,141.069
,奥州市胆沢区,39.112,141.069
,奥州市衣川,39.036,141.063
,奥州市衣川区,39.036,141.063
,女川町女川浜,38.436,141.440
,妙高市栄町,37.015,138.255
,妙高市田口,36.862,138.206
,妙高市田町,37.011,138.250
,妙高市関山,36.923,138.228
,妙高市関川,36.857,138.201
,妹背牛町妹背牛,43.662,141.962
,姫島村役場,33.711,131.646
,姫路市夢前町前之庄,34.951,134.689
,姫路市安富町安志,34.967,134.599
,姫路市安田,34.792,134.689
,姫路市家島町真浦,34.648,134.522
,姫路市本町,34.818,134.702
,姫路市林田,34.898,134.580
,姫路市白浜,34.760,134.708
,姫路市網干,34.765,134.599
,姫路市豊富,34.861,134.753
,姫路市香寺町中屋,34.888,134.740
,姶良市加治木町本町,31.729,130.660
,姶良市宮島町,31.717,130.623
,姶良市蒲生町上久徳,31.748,130.572
,嬉野市下宿乙,33.083,129.983
,嬉野市塩田,33.108,130.057
,嬬恋村大前,36.502,138.532
,宇佐市上田,33.512,131.351
,宇佐市安心院町,33.419,131.351
,宇佐市院内町,33.406,131.315
,宇和島市三間町,33.278,132.609
,宇和島市丸穂,33.209,132.570
,宇和島市吉田町,33.267,132.538
,宇和島市津島町,33.119,132.519
,宇土市浦田町,32.667,130.660
,宇城市三角町,32.592,130.483
,宇城市不知火町,32.630,130.667
,宇城市小川町,32.574,130.704
,宇城市豊野町,32.617,130.748
,宇多津町役場,34.287,133.828
,宇検村湯湾,28.248,129.299
,宇治市折居台,34.877,135.803
,宇治田原町荒木,34.851,135.855
,宇美町宇美,33.549,130.513
,宇部市常盤町,33.934,131.248
,宇部市東須恵,33.978,131.219
,宇部市船木,34.034,131.226
,宇都宮市中岡本町,36.612,139.942
,宇都宮市中里町,36.679,139.901
,宇都宮市塙田,36.563,139.887
,宇都宮市旭,36.549,139.882
,宇陀市大宇陀迫間,34.476,135.928
,宇陀市室生大野,34.557,136.017
,宇陀市榛原下井足,34.525,135.950
,宇陀市菟田野松井,34.471,135.975
,守口市京阪本通,34.732,135.560
,守山市石田町,35.068,135.978
,守谷市大柏,35.951,139.976
,安中市安中,36.320,138.886
,安中市松井田町,36.344,138.721
,安八町氷取,35.333,136.666
,安城市和泉町,34.909,137.043
,安城市横山町,34.952,137.076
,安堵町東安堵,34.604,135.755
,安平町早来北進,42.722,141.824
,安平町追分柏が丘,42.832,141.824
,安曇野市三郷,36.257,137.891
,安曇野市堀金,36.291,137.874
,安曇野市明科,36.353,137.927
,安曇野市穂高福祉センター,36.334,137.868
,安曇野市豊科,36.300,137.903
,安来市伯太町東母里,35.339,133.276
,安来市安来町,35.413,133.251
,安来市広瀬町広瀬祖父谷丁,35.344,133.174
,安田町安田,33.427,133.983
,安芸太田町中筒賀,34.555,132.249
,安芸太田町加計,34.605,132.323
,安芸太田町戸河内,34.574,132.227
,安芸市矢ノ丸,33.485,133.906
,安芸高田市八千代町,34.601,132.609
,安芸高田市吉田町,34.643,132.705
,安芸高田市向原町,34.590,132.718
,安芸高田市向原町長田,34.579,132.718
,安芸高田市甲田町,34.675,132.763
,安芸高田市美土里町,34.707,132.628
,安芸高田市高宮町,34.744,132.718
,宍粟市一宮町,35.084,134.586
,宍粟市千種町,35.132,134.445
,宍粟市山崎町船元,34.978,134.554
,宍粟市波賀町,35.143,134.548
,宗像市大島,33.884,130.432
,宗像市東郷,33.791,130.542
,宗像市江口神原,33.829,130.505
,宗像市神湊,33.829,130.491
,宗谷枝幸町栄町,44.916,142.579
,宗谷枝幸町歌登東町,44.824,142.478
,宗谷枝幸町風烈布,44.713,142.768
,宜野座村宜野座,26.467,127.979
,宜野湾市野嵩,26.273,127.778
,宝塚市東洋町,34.796,135.360
,宝達志水町今浜,36.813,136.751
,宝達志水町子浦,36.853,136.800
,室戸市浮津,33.278,134.156
,室蘭市寿町,42.316,141.031
,宮代町笠原,36.023,139.722
,宮古島市上野支所,24.733,125.336
,宮古島市下地,24.744,125.273
,宮古島市伊良部長浜,24.824,125.173
,宮古島市城辺福西,24.744,125.386
,宮古島市平良狩俣,24.847,125.298
,宮古島市平良西里,24.790,125.286
,宮古市五月町,39.633,141.951
,宮古市区界,39.616,141.438
,宮古市川井,39.583,141.683
,宮古市田老,39.721,141.972
,宮古市茂市,39.611,141.792
,宮城加美町中新田,38.563,140.852
,宮城加美町宮崎,38.604,140.756
,宮城加美町小野田,38.568,140.782
,宮城川崎町前川,38.167,140.641
,宮城美里町北浦,38.533,141.057
,宮城美里町木間塚,38.477,141.133
,宮崎市佐土原町下田島,32.009,131.469
,宮崎市松橋,31.897,131.418
,宮崎市橘通東,31.897,131.425
,宮崎市清武町船引,31.841,131.388
,宮崎市田野支所,31.828,131.300
,宮崎市田野町体育館,31.835,131.300
,宮崎市高岡町内山,31.940,131.293
,宮崎美郷町宇納間,32.481,131.440
,宮崎美郷町田代,32.419,131.418
,宮崎美郷町神門,32.369,131.329
,宮崎都農町役場,32.238,131.557
,宮津市柳縄手,35.532,135.197
,宮田村役場,35.759,137.944
,宮若市宮田,33.704,130.667
,宮若市福丸,33.717,130.623
,宿毛市桜町,32.933,132.724
,寄居町寄居,36.120,139.190
,富加町滝田,35.483,136.980
,富士吉田市上吉田,35.455,138.809
,富士吉田市下吉田,35.474,138.803
,富士宮市猪之頭,35.359,138.562
,富士宮市野中,35.199,138.597
,富士宮市長貫,35.185,138.562
,富士川町天神中条,35.552,138.462
,富士川町鰍沢,35.532,138.456
,富士市吉永,35.151,138.721
,富士市大淵,35.199,138.680
,富士市岩渕,35.136,138.615
,富士市本市場,35.146,138.662
,富士市永田町,35.151,138.674
,富士河口湖町勝山,35.494,138.739
,富士河口湖町役場,35.484,138.750
,富士河口湖町本栖,35.455,138.603
,富士河口湖町長浜,35.494,138.709
,富士見市鶴馬,35.855,139.549
,富士見町落合,35.904,138.238
,富山市上二杉,36.581,137.207
,富山市今泉,36.655,137.212
,富山市婦中町笹倉,36.647,137.153
,富山市山田湯,36.567,137.082
,富山市新桜町,36.682,137.212
,富山市楡原,36.515,137.229
,富山市花崎,36.594,137.283
,富山朝日町境,36.967,137.625
,富岡市妙義町,36.281,138.815
,富岡町本岡,37.335,141.005
,富津市下飯野,35.302,139.858
,富田林市高辺台,34.499,135.573
,富良野市末広町,43.303,142.403
,富谷市富谷,38.391,140.897
,富里市七栄,35.725,140.343
,寒川町宮山,35.372,139.384
,寒河江市中央,38.370,140.277
,寒河江市西根,38.381,140.277
,寝屋川市役所,34.764,135.628
,寿都町渡島,42.749,140.238
,射水市二口,36.712,137.050
,射水市加茂中部,36.730,137.147
,射水市小島,36.721,137.066
,射水市本町,36.770,137.082
,射水市橋下条,36.704,137.082
,小値賀町笛吹,33.170,129.056
,小千谷市旭町,37.294,138.813
,小坂町小坂上谷地,40.318,140.737
,小坂町小坂砂森,40.312,140.745
,小城市三日月,33.257,130.218
,小城市小城,33.270,130.196
,小城市牛津,33.232,130.196
,小城市芦刈,33.201,130.204
,小山市中央町,36.307,139.800
,小山市神鳥谷,36.277,139.804
,小山町藤曲,35.357,138.987
,小川村高府,36.603,137.973
,小川町大塚,36.057,139.260
,小布施町小布施,36.686,138.309
,小平市小川町,35.728,139.475
,小平町達布,44.012,141.861
,小平町鬼鹿,44.114,141.673
,小松島市横須町,33.984,134.593
,小松市向本折町,36.392,136.443
,小林市中原,32.064,131.072
,小林市役所,31.984,130.969
,小林市細野,31.984,130.976
,小林市野尻町東麓,31.946,131.101
,小樽市花園町,43.146,140.993
,小浜市四谷町,35.494,135.751
,小浜市大手町,35.490,135.747
,小海町豊里,36.088,138.480
,小清水町小清水,43.819,144.467
,小牧市安田町,35.294,136.914
,小田原市荻窪,35.263,139.152
,小矢部市水牧,36.660,136.898
,小竹町勝野,33.673,130.711
,小美玉市上玉里,36.163,140.335
,小美玉市堅倉,36.242,140.352
,小美玉市小川,36.182,140.364
,小菅村小菅小学校,35.759,138.940
,小諸市小諸消防署,36.324,138.433
,小諸市文化センター,36.305,138.439
,小谷村中小谷,36.765,137.908
,小豆島町安田,34.457,134.316
,小豆島町池田,34.463,134.233
,小豆島町片城,34.457,134.310
,小豆島町馬木,34.452,134.316
,小郡市小郡,33.375,130.557
,小野市王子町,34.851,134.933
,小野町中通,37.269,140.635
,小野町小野新町,37.279,140.628
,小金井市本町,35.696,139.502
,小鹿野町小鹿野,36.016,139.007
,小鹿野町役場両神庁舎,36.014,138.969
,尼崎市昭和通,34.717,135.421
,尾張旭市東大道町,35.211,137.038
,尾花沢市若葉町,38.589,140.405
,尾道市久保,34.388,133.206
,尾道市向島町,34.372,133.199
,尾道市因島土生町,34.271,133.180
,尾道市御調町,34.489,133.148
,尾道市瀬戸田町,34.287,133.097
,尾道市長江,34.399,133.199
,尾鷲市中央町,34.064,136.191
,尾鷲市南浦,34.057,136.168
,屋久島町口永良部島公民館,30.452,130.204
,屋久島町宮之浦,30.403,130.580
,屋久島町尾之間,30.218,130.558
,山ノ内町消防署,36.730,138.412
,山中湖村山中,35.397,138.856
,山元町浅生原,37.949,140.878
,山北町山北,35.360,139.081
,山口市亀山町,34.164,131.469
